frame,track_id,x1,y1,x2,y2,confidence,class,total_cars_in_frame
51,14,497,96,514,113,0.8857240080833435,car,17
51,19,418,55,431,66,0.8857240080833435,car,17
51,29,521,80,540,104,0.8857240080833435,car,17
51,32,264,348,323,378,0.8857240080833435,car,17
51,41,510,94,536,114,0.8857240080833435,car,17
51,92,480,85,494,101,0.8857240080833435,car,17
51,100,615,235,634,255,0.8857240080833435,car,17
51,111,559,116,584,134,0.8857240080833435,car,17
51,118,473,96,488,107,0.8857240080833435,car,17
51,131,257,316,296,339,0.8857240080833435,car,17
51,168,475,310,530,342,0.8857240080833435,car,17
51,197,538,97,564,113,0.8857240080833435,car,17
51,204,641,186,683,224,0.8857240080833435,car,17
51,230,405,53,417,63,0.8857240080833435,car,17
51,231,606,183,629,202,0.8857240080833435,car,17
51,232,636,217,672,241,0.8857240080833435,car,17
51,236,616,296,639,377,0.8857240080833435,car,17
52,14,497,96,514,113,0.8857240080833435,car,17
52,19,418,55,431,66,0.8857240080833435,car,17
52,29,521,80,540,104,0.8857240080833435,car,17
52,32,264,349,323,378,0.8857240080833435,car,17
52,41,510,94,536,114,0.8857240080833435,car,17
52,92,480,85,494,102,0.8857240080833435,car,17
52,100,615,235,634,255,0.8857240080833435,car,17
52,111,559,116,584,134,0.8857240080833435,car,17
52,118,473,96,488,107,0.8857240080833435,car,17
52,131,257,316,296,339,0.8857240080833435,car,17
52,168,475,310,530,342,0.8857240080833435,car,17
52,197,538,97,564,113,0.8857240080833435,car,17
52,204,639,184,680,222,0.8857240080833435,car,17
52,230,406,53,417,63,0.8857240080833435,car,17
52,231,606,182,628,200,0.8857240080833435,car,17
52,232,634,215,670,239,0.8857240080833435,car,17
52,236,617,296,641,379,0.8857240080833435,car,17
53,11,633,301,670,346,0.8920919299125671,car,24
53,14,497,95,514,113,0.8920919299125671,car,24
53,19,420,57,430,66,0.8920919299125671,car,24
53,29,521,80,540,104,0.8920919299125671,car,24
53,32,259,347,325,380,0.8920919299125671,car,24
53,41,510,94,536,115,0.8920919299125671,car,24
53,46,657,368,715,420,0.8920919299125671,car,24
53,48,281,255,333,277,0.8920919299125671,car,24
53,52,257,280,317,300,0.8920919299125671,car,24
53,78,479,310,494,324,0.8920919299125671,car,24
53,92,480,85,494,101,0.8920919299125671,car,24
53,100,615,235,634,255,0.8920919299125671,car,24
53,111,559,116,584,134,0.8920919299125671,car,24
53,118,473,96,488,107,0.8920919299125671,car,24
53,131,257,315,297,339,0.8920919299125671,car,24
53,168,475,310,530,342,0.8920919299125671,car,24
53,197,539,97,564,112,0.8920919299125671,car,24
53,204,633,179,674,217,0.8920919299125671,car,24
53,230,405,53,417,63,0.8920919299125671,car,24
53,231,603,178,623,196,0.8920919299125671,car,24
53,232,629,210,662,232,0.8920919299125671,car,24
53,236,617,295,642,381,0.8920919299125671,car,24
53,247,273,298,334,319,0.8920919299125671,car,24
53,248,535,116,560,127,0.8920919299125671,car,24
54,11,634,301,669,346,0.8920919299125671,car,21
54,14,497,95,514,113,0.8920919299125671,car,21
54,19,421,58,430,66,0.8920919299125671,car,21
54,29,521,80,540,104,0.8920919299125671,car,21
54,32,258,346,326,381,0.8920919299125671,car,21
54,41,510,94,536,115,0.8920919299125671,car,21
54,46,656,368,714,420,0.8920919299125671,car,21
54,48,281,255,333,277,0.8920919299125671,car,21
54,52,257,280,317,300,0.8920919299125671,car,21
54,78,479,310,494,323,0.8920919299125671,car,21
54,92,481,85,494,101,0.8920919299125671,car,21
54,100,615,235,634,255,0.8920919299125671,car,21
54,111,559,116,584,134,0.8920919299125671,car,21
54,118,473,96,488,107,0.8920919299125671,car,21
54,131,257,315,297,339,0.8920919299125671,car,21
54,197,539,97,563,112,0.8920919299125671,car,21
54,230,405,53,417,63,0.8920919299125671,car,21
54,231,602,177,622,195,0.8920919299125671,car,21
54,232,628,208,660,230,0.8920919299125671,car,21
54,247,278,297,340,319,0.8920919299125671,car,21
54,248,534,116,560,126,0.8920919299125671,car,21
55,8,560,116,575,124,0.8891533613204956,car,28
55,9,624,199,649,225,0.8891533613204956,car,28
55,11,633,301,668,346,0.8891533613204956,car,28
55,14,497,95,513,113,0.8891533613204956,car,28
55,19,422,59,430,66,0.8891533613204956,car,28
55,25,348,222,370,244,0.8891533613204956,car,28
55,29,521,80,540,104,0.8891533613204956,car,28
55,32,257,346,325,381,0.8891533613204956,car,28
55,41,509,94,536,115,0.8891533613204956,car,28
55,44,552,259,592,281,0.8891533613204956,car,28
55,46,656,368,713,418,0.8891533613204956,car,28
55,48,281,255,333,277,0.8891533613204956,car,28
55,52,257,279,316,300,0.8891533613204956,car,28
55,59,419,55,430,66,0.8891533613204956,car,28
55,78,479,310,494,323,0.8891533613204956,car,28
55,92,481,85,494,101,0.8891533613204956,car,28
55,100,615,235,634,255,0.8891533613204956,car,28
55,111,559,116,584,134,0.8891533613204956,car,28
55,118,473,96,488,107,0.8891533613204956,car,28
55,131,258,315,297,339,0.8891533613204956,car,28
55,168,475,310,528,341,0.8891533613204956,car,28
55,197,540,97,563,111,0.8891533613204956,car,28
55,230,406,54,418,64,0.8891533613204956,car,28
55,231,598,174,617,191,0.8891533613204956,car,28
55,232,625,205,656,227,0.8891533613204956,car,28
55,247,295,295,364,319,0.8891533613204956,car,28
55,248,533,115,559,126,0.8891533613204956,car,28
55,253,430,282,492,307,0.8891533613204956,car,28
56,8,560,116,575,124,0.8891533613204956,car,20
56,9,624,199,651,226,0.8891533613204956,car,20
56,14,497,96,513,112,0.8891533613204956,car,20
56,25,348,222,370,244,0.8891533613204956,car,20
56,32,257,346,325,381,0.8891533613204956,car,20
56,41,509,94,536,115,0.8891533613204956,car,20
56,44,552,259,593,281,0.8891533613204956,car,20
56,48,281,255,333,277,0.8891533613204956,car,20
56,52,257,279,316,300,0.8891533613204956,car,20
56,59,419,55,430,66,0.8891533613204956,car,20
56,100,615,235,634,255,0.8891533613204956,car,20
56,118,473,96,487,107,0.8891533613204956,car,20
56,131,258,315,297,339,0.8891533613204956,car,20
56,168,475,310,528,341,0.8891533613204956,car,20
56,197,540,97,563,111,0.8891533613204956,car,20
56,230,406,54,418,64,0.8891533613204956,car,20
56,231,596,173,615,190,0.8891533613204956,car,20
56,247,300,294,372,320,0.8891533613204956,car,20
56,248,533,115,559,126,0.8891533613204956,car,20
56,253,435,281,496,306,0.8891533613204956,car,20
57,8,559,116,575,124,0.8834441900253296,car,24
57,9,625,197,654,225,0.8834441900253296,car,24
57,14,497,96,513,112,0.8834441900253296,car,24
57,16,539,97,564,117,0.8834441900253296,car,24
57,25,348,222,370,244,0.8834441900253296,car,24
57,32,256,346,325,381,0.8834441900253296,car,24
57,41,510,94,536,114,0.8834441900253296,car,24
57,44,567,259,610,282,0.8834441900253296,car,24
57,48,281,255,333,277,0.8834441900253296,car,24
57,52,257,279,316,299,0.8834441900253296,car,24
57,59,418,55,430,66,0.8834441900253296,car,24
57,100,613,235,632,255,0.8834441900253296,car,24
57,118,474,96,488,107,0.8834441900253296,car,24
57,131,258,316,297,339,0.8834441900253296,car,24
57,168,475,310,527,340,0.8834441900253296,car,24
57,197,540,97,563,111,0.8834441900253296,car,24
57,204,615,165,650,197,0.8834441900253296,car,24
57,230,406,54,419,64,0.8834441900253296,car,24
57,231,593,170,612,187,0.8834441900253296,car,24
57,232,615,197,648,220,0.8834441900253296,car,24
57,247,315,294,394,322,0.8834441900253296,car,24
57,248,532,115,560,127,0.8834441900253296,car,24
57,253,439,280,502,305,0.8834441900253296,car,24
57,259,650,238,697,260,0.8834441900253296,car,24
58,8,559,116,575,124,0.8834441900253296,car,16
58,9,620,196,644,220,0.8834441900253296,car,16
58,14,497,96,513,112,0.8834441900253296,car,16
58,16,539,97,564,117,0.8834441900253296,car,16
58,41,510,94,536,114,0.8834441900253296,car,16
58,44,571,258,615,282,0.8834441900253296,car,16
58,59,418,55,430,66,0.8834441900253296,car,16
58,100,613,235,632,255,0.8834441900253296,car,16
58,118,474,96,488,107,0.8834441900253296,car,16
58,168,475,310,526,339,0.8834441900253296,car,16
58,204,614,164,648,196,0.8834441900253296,car,16
58,231,592,169,611,186,0.8834441900253296,car,16
58,232,612,193,645,216,0.8834441900253296,car,16
58,247,321,293,402,323,0.8834441900253296,car,16
58,248,532,114,560,127,0.8834441900253296,car,16
58,259,654,238,700,259,0.8834441900253296,car,16
59,8,559,116,575,124,0.8923925757408142,car,27
59,9,619,195,642,217,0.8923925757408142,car,27
59,14,497,96,513,112,0.8923925757408142,car,27
59,16,539,97,564,117,0.8923925757408142,car,27
59,29,520,80,540,104,0.8923925757408142,car,27
59,32,256,346,326,381,0.8923925757408142,car,27
59,38,559,284,586,303,0.8923925757408142,car,27
59,40,609,193,645,236,0.8923925757408142,car,27
59,41,510,94,536,114,0.8923925757408142,car,27
59,44,564,242,632,280,0.8923925757408142,car,27
59,48,281,255,333,277,0.8923925757408142,car,27
59,52,256,278,317,299,0.8923925757408142,car,27
59,59,417,55,430,66,0.8923925757408142,car,27
59,85,649,227,679,249,0.8923925757408142,car,27
59,92,481,85,494,102,0.8923925757408142,car,27
59,100,614,235,632,255,0.8923925757408142,car,27
59,118,474,96,488,107,0.8923925757408142,car,27
59,131,257,314,298,339,0.8923925757408142,car,27
59,168,476,310,526,339,0.8923925757408142,car,27
59,197,537,97,565,113,0.8923925757408142,car,27
59,204,609,158,643,190,0.8923925757408142,car,27
59,231,590,167,608,183,0.8923925757408142,car,27
59,247,340,295,425,327,0.8923925757408142,car,27
59,248,531,115,559,127,0.8923925757408142,car,27
59,259,658,238,703,259,0.8923925757408142,car,27
59,264,390,47,406,62,0.8923925757408142,car,27
59,266,408,35,422,53,0.8923925757408142,car,27
60,14,497,96,513,112,0.8923925757408142,car,23
60,29,520,80,540,104,0.8923925757408142,car,23
60,32,256,346,326,381,0.8923925757408142,car,23
60,38,560,284,588,303,0.8923925757408142,car,23
60,40,610,192,643,233,0.8923925757408142,car,23
60,41,510,94,536,114,0.8923925757408142,car,23
60,44,563,236,638,279,0.8923925757408142,car,23
60,48,281,255,333,277,0.8923925757408142,car,23
60,52,256,278,317,299,0.8923925757408142,car,23
60,59,417,55,430,66,0.8923925757408142,car,23
60,85,650,228,680,250,0.8923925757408142,car,23
60,92,481,85,494,102,0.8923925757408142,car,23
60,100,614,235,632,255,0.8923925757408142,car,23
60,118,474,95,488,107,0.8923925757408142,car,23
60,131,257,314,298,339,0.8923925757408142,car,23
60,168,476,310,526,338,0.8923925757408142,car,23
60,197,537,97,565,114,0.8923925757408142,car,23
60,204,607,156,641,188,0.8923925757408142,car,23
60,231,589,166,607,182,0.8923925757408142,car,23
60,247,348,296,433,329,0.8923925757408142,car,23
60,248,531,115,559,127,0.8923925757408142,car,23
60,264,389,46,406,62,0.8923925757408142,car,23
60,266,408,35,422,53,0.8923925757408142,car,23
61,8,558,115,576,125,0.8237097263336182,car,29
61,14,497,96,513,112,0.8237097263336182,car,29
61,29,520,80,540,105,0.8237097263336182,car,29
61,32,256,346,326,381,0.8237097263336182,car,29
61,38,562,280,598,304,0.8237097263336182,car,29
61,40,605,187,633,220,0.8237097263336182,car,29
61,41,510,94,536,115,0.8237097263336182,car,29
61,44,572,233,645,278,0.8237097263336182,car,29
61,47,354,37,365,46,0.8237097263336182,car,29
61,48,281,255,333,277,0.8237097263336182,car,29
61,52,260,281,313,299,0.8237097263336182,car,29
61,59,419,56,431,66,0.8237097263336182,car,29
61,85,653,230,681,250,0.8237097263336182,car,29
61,92,481,85,494,102,0.8237097263336182,car,29
61,97,455,384,493,402,0.8237097263336182,car,29
61,100,615,235,633,255,0.8237097263336182,car,29
61,109,620,299,810,441,0.8237097263336182,car,29
61,111,565,121,583,134,0.8237097263336182,car,29
61,116,390,308,436,341,0.8237097263336182,car,29
61,118,474,95,488,107,0.8237097263336182,car,29
61,131,257,314,298,339,0.8237097263336182,car,29
61,168,476,310,524,337,0.8237097263336182,car,29
61,197,536,97,566,115,0.8237097263336182,car,29
61,204,607,153,639,183,0.8237097263336182,car,29
61,231,587,164,604,180,0.8237097263336182,car,29
61,247,358,296,446,330,0.8237097263336182,car,29
61,248,532,115,558,126,0.8237097263336182,car,29
61,264,389,46,406,62,0.8237097263336182,car,29
61,266,408,35,422,53,0.8237097263336182,car,29
62,8,558,115,576,125,0.8237097263336182,car,23
62,14,497,96,513,112,0.8237097263336182,car,23
62,32,256,346,326,381,0.8237097263336182,car,23
62,38,562,279,602,304,0.8237097263336182,car,23
62,40,604,187,631,218,0.8237097263336182,car,23
62,41,510,94,536,115,0.8237097263336182,car,23
62,44,577,233,647,277,0.8237097263336182,car,23
62,47,354,36,364,45,0.8237097263336182,car,23
62,48,281,255,333,277,0.8237097263336182,car,23
62,52,261,282,312,299,0.8237097263336182,car,23
62,59,419,56,431,66,0.8237097263336182,car,23
62,92,481,85,494,102,0.8237097263336182,car,23
62,97,455,384,493,402,0.8237097263336182,car,23
62,100,615,235,633,255,0.8237097263336182,car,23
62,109,620,299,811,441,0.8237097263336182,car,23
62,111,566,121,583,134,0.8237097263336182,car,23
62,116,389,304,441,341,0.8237097263336182,car,23
62,118,474,95,488,107,0.8237097263336182,car,23
62,131,257,313,299,339,0.8237097263336182,car,23
62,168,476,310,524,337,0.8237097263336182,car,23
62,197,536,97,566,115,0.8237097263336182,car,23
62,204,608,152,638,182,0.8237097263336182,car,23
62,248,533,115,558,126,0.8237097263336182,car,23
63,8,557,115,576,125,0.858257532119751,car,29
63,11,635,301,668,345,0.858257532119751,car,29
63,14,497,96,513,112,0.858257532119751,car,29
63,22,415,319,456,356,0.858257532119751,car,29
63,32,261,347,326,380,0.858257532119751,car,29
63,38,571,276,614,302,0.858257532119751,car,29
63,40,605,182,627,208,0.858257532119751,car,29
63,41,509,94,536,115,0.858257532119751,car,29
63,44,582,233,648,275,0.858257532119751,car,29
63,47,352,36,362,45,0.858257532119751,car,29
63,48,281,255,333,277,0.858257532119751,car,29
63,52,262,282,312,299,0.858257532119751,car,29
63,59,418,55,431,66,0.858257532119751,car,29
63,92,481,86,494,101,0.858257532119751,car,29
63,97,455,384,493,402,0.858257532119751,car,29
63,100,614,234,635,258,0.858257532119751,car,29
63,109,624,300,813,441,0.858257532119751,car,29
63,111,566,121,583,134,0.858257532119751,car,29
63,116,385,300,438,338,0.858257532119751,car,29
63,118,474,96,488,107,0.858257532119751,car,29
63,131,257,314,298,339,0.858257532119751,car,29
63,155,616,337,689,441,0.858257532119751,car,29
63,168,476,310,525,337,0.858257532119751,car,29
63,197,536,97,566,116,0.858257532119751,car,29
63,204,608,151,634,179,0.858257532119751,car,29
63,248,532,115,558,126,0.858257532119751,car,29
63,266,408,35,422,53,0.858257532119751,car,29
63,272,457,76,484,87,0.858257532119751,car,29
63,273,436,70,457,80,0.858257532119751,car,29
64,8,557,115,575,125,0.858257532119751,car,20
64,11,635,301,667,345,0.858257532119751,car,20
64,14,497,96,513,112,0.858257532119751,car,20
64,22,414,319,459,359,0.858257532119751,car,20
64,32,263,347,326,379,0.858257532119751,car,20
64,38,574,274,619,301,0.858257532119751,car,20
64,40,605,182,627,207,0.858257532119751,car,20
64,41,509,94,536,116,0.858257532119751,car,20
64,44,584,233,647,275,0.858257532119751,car,20
64,59,417,55,431,66,0.858257532119751,car,20
64,92,481,86,494,101,0.858257532119751,car,20
64,100,614,234,636,259,0.858257532119751,car,20
64,118,474,96,488,107,0.858257532119751,car,20
64,131,257,314,298,339,0.858257532119751,car,20
64,155,617,339,691,441,0.858257532119751,car,20
64,168,476,310,526,337,0.858257532119751,car,20
64,204,608,151,632,178,0.858257532119751,car,20
64,266,408,35,422,53,0.858257532119751,car,20
64,272,459,75,487,87,0.858257532119751,car,20
64,273,434,70,455,80,0.858257532119751,car,20
65,8,556,114,575,125,0.8467006683349609,car,27
65,11,635,301,667,345,0.8467006683349609,car,27
65,14,497,96,513,112,0.8467006683349609,car,27
65,22,412,316,464,363,0.8467006683349609,car,27
65,29,520,80,540,105,0.8467006683349609,car,27
65,32,263,347,326,379,0.8467006683349609,car,27
65,38,583,272,633,300,0.8467006683349609,car,27
65,40,605,178,622,197,0.8467006683349609,car,27
65,41,510,94,536,115,0.8467006683349609,car,27
65,44,587,233,647,273,0.8467006683349609,car,27
65,59,417,55,431,66,0.8467006683349609,car,27
65,85,665,265,701,292,0.8467006683349609,car,27
65,87,434,337,477,384,0.8467006683349609,car,27
65,92,481,86,494,102,0.8467006683349609,car,27
65,100,614,234,636,259,0.8467006683349609,car,27
65,111,565,121,583,134,0.8467006683349609,car,27
65,118,474,96,487,107,0.8467006683349609,car,27
65,131,258,314,297,339,0.8467006683349609,car,27
65,155,619,344,691,441,0.8467006683349609,car,27
65,168,476,310,527,338,0.8467006683349609,car,27
65,197,538,97,565,114,0.8467006683349609,car,27
65,204,607,149,623,166,0.8467006683349609,car,27
65,266,408,35,422,53,0.8467006683349609,car,27
65,272,460,71,497,87,0.8467006683349609,car,27
65,273,428,71,448,81,0.8467006683349609,car,27
65,279,596,193,614,208,0.8467006683349609,car,27
65,280,629,207,655,226,0.8467006683349609,car,27
66,8,555,114,575,125,0.8467006683349609,car,25
66,11,636,301,667,345,0.8467006683349609,car,25
66,14,497,96,513,112,0.8467006683349609,car,25
66,18,604,178,622,196,0.8467006683349609,car,25
66,29,520,80,540,105,0.8467006683349609,car,25
66,32,263,347,326,380,0.8467006683349609,car,25
66,38,586,270,638,300,0.8467006683349609,car,25
66,40,605,175,618,190,0.8467006683349609,car,25
66,41,510,94,536,115,0.8467006683349609,car,25
66,44,588,233,646,273,0.8467006683349609,car,25
66,59,416,54,430,66,0.8467006683349609,car,25
66,85,666,268,702,295,0.8467006683349609,car,25
66,87,432,336,473,383,0.8467006683349609,car,25
66,92,481,86,494,102,0.8467006683349609,car,25
66,111,565,121,583,134,0.8467006683349609,car,25
66,118,474,96,487,107,0.8467006683349609,car,25
66,131,258,314,297,338,0.8467006683349609,car,25
66,155,620,346,692,441,0.8467006683349609,car,25
66,168,476,310,527,338,0.8467006683349609,car,25
66,197,538,97,565,113,0.8467006683349609,car,25
66,204,607,149,620,162,0.8467006683349609,car,25
66,272,460,70,501,87,0.8467006683349609,car,25
66,273,426,72,446,81,0.8467006683349609,car,25
66,279,595,191,613,207,0.8467006683349609,car,25
66,280,628,206,654,224,0.8467006683349609,car,25
67,8,555,114,574,125,0.8413770794868469,car,30
67,11,636,301,667,346,0.8413770794868469,car,30
67,14,497,96,512,112,0.8413770794868469,car,30
67,18,607,183,625,200,0.8413770794868469,car,30
67,25,347,221,370,245,0.8413770794868469,car,30
67,29,520,80,540,105,0.8413770794868469,car,30
67,32,260,347,326,380,0.8413770794868469,car,30
67,36,647,246,673,271,0.8413770794868469,car,30
67,38,590,270,642,299,0.8413770794868469,car,30
67,41,510,94,536,115,0.8413770794868469,car,30
67,44,591,230,652,272,0.8413770794868469,car,30
67,48,282,255,333,277,0.8413770794868469,car,30
67,59,416,54,430,66,0.8413770794868469,car,30
67,85,668,275,706,302,0.8413770794868469,car,30
67,87,425,337,462,380,0.8413770794868469,car,30
67,92,481,84,493,100,0.8413770794868469,car,30
67,100,615,235,634,256,0.8413770794868469,car,30
67,111,566,121,583,134,0.8413770794868469,car,30
67,118,474,96,487,107,0.8413770794868469,car,30
67,119,502,89,512,97,0.8413770794868469,car,30
67,131,258,315,298,339,0.8413770794868469,car,30
67,155,622,350,695,441,0.8413770794868469,car,30
67,168,476,310,527,338,0.8413770794868469,car,30
67,197,539,97,564,112,0.8413770794868469,car,30
67,204,605,147,616,158,0.8413770794868469,car,30
67,272,462,69,505,87,0.8413770794868469,car,30
67,273,423,72,443,81,0.8413770794868469,car,30
67,279,594,190,611,205,0.8413770794868469,car,30
67,280,626,204,651,222,0.8413770794868469,car,30
67,282,645,231,669,249,0.8413770794868469,car,30
68,8,555,114,574,124,0.8413770794868469,car,16
68,11,636,301,667,346,0.8413770794868469,car,16
68,14,497,96,511,112,0.8413770794868469,car,16
68,18,607,184,626,201,0.8413770794868469,car,16
68,25,347,221,369,245,0.8413770794868469,car,16
68,32,259,346,326,381,0.8413770794868469,car,16
68,36,647,246,674,272,0.8413770794868469,car,16
68,48,282,255,333,276,0.8413770794868469,car,16
68,92,480,84,492,99,0.8413770794868469,car,16
68,100,615,235,634,256,0.8413770794868469,car,16
68,118,474,96,487,108,0.8413770794868469,car,16
68,119,502,89,512,97,0.8413770794868469,car,16
68,131,258,315,298,339,0.8413770794868469,car,16
68,168,476,310,527,338,0.8413770794868469,car,16
68,197,539,97,564,112,0.8413770794868469,car,16
68,282,644,228,670,248,0.8413770794868469,car,16
69,8,555,114,574,124,0.8175671696662903,car,34
69,11,636,301,666,346,0.8175671696662903,car,34
69,14,497,96,511,112,0.8175671696662903,car,34
69,18,607,184,626,201,0.8175671696662903,car,34
69,25,347,221,369,245,0.8175671696662903,car,34
69,32,259,347,325,380,0.8175671696662903,car,34
69,36,646,245,674,272,0.8175671696662903,car,34
69,48,281,255,333,277,0.8175671696662903,car,34
69,52,259,281,314,299,0.8175671696662903,car,34
69,59,417,55,431,66,0.8175671696662903,car,34
69,92,480,84,492,99,0.8175671696662903,car,34
69,100,614,235,632,255,0.8175671696662903,car,34
69,118,474,96,487,108,0.8175671696662903,car,34
69,119,502,89,512,97,0.8175671696662903,car,34
69,131,258,315,298,339,0.8175671696662903,car,34
69,168,476,310,527,338,0.8175671696662903,car,34
69,197,539,97,564,112,0.8175671696662903,car,34
69,282,644,225,672,246,0.8175671696662903,car,34
69,285,378,123,392,139,0.8175671696662903,car,34
69,286,430,73,448,83,0.8175671696662903,car,34
69,287,421,77,432,89,0.8175671696662903,car,34
69,288,368,143,386,163,0.8175671696662903,car,34
69,289,337,71,365,82,0.8175671696662903,car,34
69,290,429,95,443,108,0.8175671696662903,car,34
69,291,602,199,620,215,0.8175671696662903,car,34
69,292,487,108,497,117,0.8175671696662903,car,34
69,295,615,197,641,216,0.8175671696662903,car,34
69,297,455,72,474,81,0.8175671696662903,car,34
69,299,534,115,556,123,0.8175671696662903,car,34
69,302,313,76,335,87,0.8175671696662903,car,34
69,305,667,218,696,235,0.8175671696662903,car,34
69,306,626,230,657,255,0.8175671696662903,car,34
69,307,632,211,659,229,0.8175671696662903,car,34
69,308,609,213,635,234,0.8175671696662903,car,34
70,8,555,114,574,124,0.8175671696662903,car,33
70,11,636,301,666,346,0.8175671696662903,car,33
70,14,497,96,511,112,0.8175671696662903,car,33
70,18,607,185,626,201,0.8175671696662903,car,33
70,25,347,222,369,245,0.8175671696662903,car,33
70,32,259,347,325,380,0.8175671696662903,car,33
70,36,646,244,674,272,0.8175671696662903,car,33
70,48,281,255,333,277,0.8175671696662903,car,33
70,52,259,281,314,299,0.8175671696662903,car,33
70,59,418,55,432,66,0.8175671696662903,car,33
70,92,480,84,492,99,0.8175671696662903,car,33
70,100,614,235,631,255,0.8175671696662903,car,33
70,118,474,96,487,108,0.8175671696662903,car,33
70,119,502,89,512,97,0.8175671696662903,car,33
70,131,258,315,298,339,0.8175671696662903,car,33
70,168,476,310,526,338,0.8175671696662903,car,33
70,197,539,97,563,112,0.8175671696662903,car,33
70,285,378,125,392,141,0.8175671696662903,car,33
70,286,429,73,447,84,0.8175671696662903,car,33
70,287,422,78,432,90,0.8175671696662903,car,33
70,288,368,144,387,165,0.8175671696662903,car,33
70,289,337,71,365,82,0.8175671696662903,car,33
70,290,430,95,444,109,0.8175671696662903,car,33
70,291,602,199,620,215,0.8175671696662903,car,33
70,292,487,108,497,117,0.8175671696662903,car,33
70,295,615,197,641,216,0.8175671696662903,car,33
70,297,455,72,475,81,0.8175671696662903,car,33
70,299,533,115,556,123,0.8175671696662903,car,33
70,302,313,76,334,87,0.8175671696662903,car,33
70,305,667,218,696,236,0.8175671696662903,car,33
70,306,626,230,657,255,0.8175671696662903,car,33
70,307,632,211,659,229,0.8175671696662903,car,33
70,308,609,213,635,234,0.8175671696662903,car,33
71,8,555,114,574,124,0.8048922419548035,car,36
71,11,636,301,666,346,0.8048922419548035,car,36
71,14,497,96,511,112,0.8048922419548035,car,36
71,18,607,185,627,201,0.8048922419548035,car,36
71,25,347,222,369,245,0.8048922419548035,car,36
71,32,258,346,326,381,0.8048922419548035,car,36
71,36,646,244,675,272,0.8048922419548035,car,36
71,41,508,94,538,119,0.8048922419548035,car,36
71,48,281,255,333,277,0.8048922419548035,car,36
71,52,259,281,315,299,0.8048922419548035,car,36
71,59,418,55,432,66,0.8048922419548035,car,36
71,92,480,83,493,99,0.8048922419548035,car,36
71,100,615,235,633,255,0.8048922419548035,car,36
71,109,642,224,723,286,0.8048922419548035,car,36
71,111,565,121,584,134,0.8048922419548035,car,36
71,118,473,96,487,108,0.8048922419548035,car,36
71,119,502,89,512,97,0.8048922419548035,car,36
71,131,258,315,298,339,0.8048922419548035,car,36
71,168,475,310,527,338,0.8048922419548035,car,36
71,197,539,97,563,112,0.8048922419548035,car,36
71,285,379,130,394,146,0.8048922419548035,car,36
71,286,427,74,445,84,0.8048922419548035,car,36
71,287,423,80,433,92,0.8048922419548035,car,36
71,288,368,145,389,169,0.8048922419548035,car,36
71,289,339,72,365,82,0.8048922419548035,car,36
71,290,433,99,447,112,0.8048922419548035,car,36
71,291,602,199,619,215,0.8048922419548035,car,36
71,292,487,109,497,117,0.8048922419548035,car,36
71,295,615,197,641,216,0.8048922419548035,car,36
71,297,455,72,475,82,0.8048922419548035,car,36
71,299,534,115,556,123,0.8048922419548035,car,36
71,302,313,76,334,87,0.8048922419548035,car,36
71,305,667,218,695,234,0.8048922419548035,car,36
71,306,626,231,657,255,0.8048922419548035,car,36
71,307,631,211,658,229,0.8048922419548035,car,36
71,308,609,213,635,234,0.8048922419548035,car,36
72,8,555,114,574,124,0.8048922419548035,car,32
72,11,637,301,666,346,0.8048922419548035,car,32
72,14,497,96,511,112,0.8048922419548035,car,32
72,18,607,184,627,201,0.8048922419548035,car,32
72,25,347,222,369,245,0.8048922419548035,car,32
72,32,258,346,326,381,0.8048922419548035,car,32
72,41,508,94,538,120,0.8048922419548035,car,32
72,48,281,255,333,277,0.8048922419548035,car,32
72,52,258,281,315,299,0.8048922419548035,car,32
72,59,418,55,432,66,0.8048922419548035,car,32
72,92,480,83,493,99,0.8048922419548035,car,32
72,100,615,235,634,255,0.8048922419548035,car,32
72,109,642,222,721,283,0.8048922419548035,car,32
72,111,565,121,584,134,0.8048922419548035,car,32
72,118,473,96,487,108,0.8048922419548035,car,32
72,119,502,89,512,97,0.8048922419548035,car,32
72,131,258,315,298,339,0.8048922419548035,car,32
72,168,475,310,527,338,0.8048922419548035,car,32
72,197,539,97,563,112,0.8048922419548035,car,32
72,285,380,132,394,148,0.8048922419548035,car,32
72,287,423,81,433,92,0.8048922419548035,car,32
72,289,340,72,365,82,0.8048922419548035,car,32
72,290,434,99,448,113,0.8048922419548035,car,32
72,291,601,199,619,215,0.8048922419548035,car,32
72,292,487,109,497,117,0.8048922419548035,car,32
72,295,615,197,641,216,0.8048922419548035,car,32
72,297,455,72,476,82,0.8048922419548035,car,32
72,299,534,115,556,123,0.8048922419548035,car,32
72,305,667,218,694,234,0.8048922419548035,car,32
72,306,626,231,657,255,0.8048922419548035,car,32
72,307,631,211,658,229,0.8048922419548035,car,32
72,308,609,213,635,234,0.8048922419548035,car,32
73,8,555,114,574,124,0.7797171473503113,car,35
73,11,636,301,666,346,0.7797171473503113,car,35
73,14,497,96,511,112,0.7797171473503113,car,35
73,18,607,184,627,201,0.7797171473503113,car,35
73,25,347,222,369,245,0.7797171473503113,car,35
73,32,257,346,326,381,0.7797171473503113,car,35
73,41,508,94,538,119,0.7797171473503113,car,35
73,48,281,255,333,277,0.7797171473503113,car,35
73,52,258,281,315,299,0.7797171473503113,car,35
