frame,track_id,x1,y1,x2,y2,confidence,class,total_cars_in_frame,fecha,hora,id,sitio,timestamp,dia,dia_num,temperatura,humedad,viento,lluvia,lugar,trafico_muy_intenso,trafico_denso,trafico_moderado,trafico_ligero,sin_trafico
392,1170,691,181,708,196,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1204,681,568,724,622,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1280,752,207,777,228,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1304,676,200,701,223,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1361,660,182,684,207,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1572,586,541,636,597,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1639,776,202,797,222,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
392,1720,562,144,587,161,0.3323874771595001,car,15,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,3,307,635,415,688,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,277,561,178,581,199,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,397,310,628,396,663,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,467,656,135,675,152,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,521,593,123,613,139,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,671,648,118,664,131,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,775,597,122,618,139,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,822,599,91,615,108,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,939,685,173,705,188,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,974,598,191,625,215,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1146,720,189,749,208,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1170,691,181,708,196,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1204,683,568,726,622,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1280,751,205,777,226,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1284,530,328,564,367,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1304,678,199,704,222,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1361,662,183,686,209,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1572,589,545,640,603,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1639,777,201,798,221,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1659,632,125,645,138,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1678,685,186,715,209,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1679,665,184,704,219,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1720,562,145,589,163,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
393,1731,504,369,540,407,0.2860289514064789,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,3,311,632,418,687,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,467,656,135,675,152,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,775,598,122,619,138,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,822,599,91,615,108,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,939,684,172,704,188,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,974,597,190,624,214,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1146,719,188,749,207,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1204,684,569,727,622,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1280,751,204,777,225,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1284,531,326,565,365,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1304,679,198,705,222,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1361,662,184,686,210,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1659,631,125,645,138,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1678,684,186,714,209,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1679,666,184,704,218,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
394,1731,505,373,541,411,0.2860289514064789,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,3,300,632,415,692,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,4,673,163,694,181,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,65,672,198,700,219,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,206,672,307,708,339,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,467,656,136,675,153,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,500,764,223,784,240,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,521,593,122,614,139,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,775,600,120,620,136,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,822,599,92,615,109,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,939,683,172,702,188,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,974,596,190,624,214,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1146,713,186,745,206,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1204,682,568,726,622,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1268,610,263,638,277,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1280,751,204,778,225,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1284,532,323,566,362,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1304,679,198,705,222,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1361,662,184,687,210,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1446,607,166,630,187,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1603,654,149,676,166,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1659,630,124,644,137,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1678,683,185,714,209,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1679,662,182,703,219,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1731,505,381,539,418,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1737,731,214,757,234,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1740,578,300,616,330,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
395,1743,608,211,627,230,0.3334333896636963,car,27,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,3,297,632,414,693,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,4,673,164,693,182,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,65,672,198,700,219,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,206,670,306,706,339,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,500,764,223,784,240,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,521,593,122,614,138,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1146,711,185,743,206,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1204,681,568,725,622,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1268,610,263,638,278,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1446,607,166,630,187,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1603,653,149,675,165,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1679,661,182,702,219,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1731,504,383,539,420,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1737,729,213,756,234,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1740,581,301,616,330,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
396,1743,607,211,625,229,0.3334333896636963,car,16,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,3,306,639,405,690,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,4,673,165,694,183,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,6,680,173,700,191,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,65,671,198,701,221,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,206,666,306,702,339,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,397,312,629,400,665,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,500,764,221,784,238,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,521,595,123,616,139,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1146,707,184,738,204,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1204,683,569,726,623,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1268,611,265,638,279,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1317,785,211,812,228,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1446,608,165,632,186,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1603,648,144,669,160,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1676,583,175,605,193,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1679,658,182,697,217,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1731,505,392,543,433,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1737,729,210,756,231,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1740,583,303,617,331,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1743,606,211,622,227,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1751,540,362,579,405,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
397,1759,613,219,642,247,0.3949698209762573,car,22,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,3,310,642,401,689,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,6,679,173,699,190,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,65,670,198,701,222,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,277,578,152,597,171,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,397,312,629,400,665,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,500,764,221,784,238,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,521,596,124,616,139,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,538,550,118,568,133,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1146,706,183,737,203,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1204,683,569,726,623,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1317,786,211,813,228,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1603,646,142,667,157,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1676,584,175,606,193,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1679,658,182,695,216,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1731,506,395,545,437,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1737,730,209,757,230,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1751,541,366,581,410,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
398,1759,614,216,643,244,0.3949698209762573,car,18,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,3,303,643,401,693,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,6,675,167,694,185,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,65,670,199,702,222,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,113,687,595,727,624,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,277,581,147,600,166,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,397,311,629,398,664,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,500,764,221,784,238,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,521,597,125,617,141,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,538,549,119,567,134,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,591,726,163,747,180,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
399,1146,704,182,734,202,0.3672895133495331,car,24,2025-11-09,17,angamos_2025-11-09_17-57,angamos,2025-11-09T17:57:03-05:00,sunday,6,18,83,26,,angamos,0,1,0,0,0
